"","year","month","carrier_name","total_delay","delay_carrier","delay_weather","delay_nas","delay_security","delay_late"
"972",2007,11,"ExpressJet Airlines Inc.",4095.03225806452,757,152,1471,8,1708
"973",2007,11,"Frontier Airlines Inc.",838.404255319149,308,4,375,0,151
"974",2007,11,"Hawaiian Airlines Inc.",1095.71428571429,725,26,3,1,341
"975",2007,11,"JetBlue Airways",4051.06382978723,684,6,1727,3,1631
"976",2007,11,"Mesa Airlines Inc.",2397.33050847458,1077,48,361,7,904
"977",2007,11,"Northwest Airlines Inc.",2896.39,1076,136,1155,3,526
"978",2007,11,"Pinnacle Airlines Inc.",1351.93043478261,578,62,336,0,375
"979",2007,11,"SkyWest Airlines Inc.",2723.59183673469,1047,95,685,7,890
"980",2007,11,"Southwest Airlines Co.",10061.234375,2010,391,1674,16,5970
"981",2007,11,"United Air Lines Inc.",6304.80769230769,1515,28,1783,0,2979
"982",2007,11,"US Airways Inc.",3813.22222222222,1148,10,1338,23,1294
"983",2007,12,"AirTran Airways Corporation",6218.12962962963,952,78,1787,0,3402
"984",2007,12,"Alaska Airlines Inc.",3958.53333333333,1211,68,986,29,1665
"985",2007,12,"Aloha Airlines Inc.",787.363636363636,493,83,27,4,179
"986",2007,12,"American Airlines Inc.",14489.4875,3636,944,4477,7,5425
"987",2007,12,"American Eagle Airlines Inc.",9412.86725663717,2238,727,2317,1,4130
"988",2007,12,"Comair Inc.",4552.52272727273,1939,1066,1274,2,272
"989",2007,12,"Continental Air Lines Inc.",6434.04054054054,1256,325,2871,28,1954
"990",2007,12,"Delta Air Lines Inc.",4951.21428571429,1367,184,1781,4,1616
"991",2007,12,"ExpressJet Airlines Inc.",5601.2380952381,1187,200,1891,12,2311
"992",2007,12,"Frontier Airlines Inc.",3876.48888888889,917,145,1830,3,982
"993",2007,12,"Hawaiian Airlines Inc.",1023.07142857143,708,33,1,0,281
"994",2007,12,"JetBlue Airways",7779.14893617021,1356,76,2719,5,3622
"995",2007,12,"Mesa Airlines Inc.",4419.825,2048,275,810,10,1277
"996",2007,12,"Northwest Airlines Inc.",6849.32989690722,2151,407,2651,9,1631
"997",2007,12,"Pinnacle Airlines Inc.",4745.01680672269,1579,397,1044,1,1724
"998",2007,12,"SkyWest Airlines Inc.",6498.9932885906,2592,419,1145,25,2319
"999",2007,12,"Southwest Airlines Co.",19260.28125,3837,842,2836,61,11685
"1000",2007,12,"United Air Lines Inc.",12454.2168674699,3059,427,3336,0,5632
"1001",2007,12,"US Airways Inc.",5451.31707317073,1418,134,1983,15,1902
"1002",2008,1,"AirTran Airways Corporation",3762.94444444444,570,72,1390,0,1731
"1003",2008,1,"Alaska Airlines Inc.",3628.8,1016,94,923,17,1580
"1004",2008,1,"Aloha Airlines Inc.",961.272727272727,534,28,31,7,361
"1005",2008,1,"American Airlines Inc.",11824.3037974684,3033,441,4028,8,4314
"1006",2008,1,"American Eagle Airlines Inc.",6828.42477876106,1511,471,2118,1,2728
"1007",2008,1,"Continental Air Lines Inc.",4490.08695652174,1002,163,2092,18,1216
"1008",2008,1,"Delta Air Lines Inc.",3554.5625,1061,225,1312,1,955
"1009",2008,1,"ExpressJet Airlines Inc.",3964.46774193548,864,126,1385,15,1574
"1010",2008,1,"Frontier Airlines Inc.",1562.65909090909,581,18,626,0,338
"1011",2008,1,"Hawaiian Airlines Inc.",764,531,26,0,1,206
"1012",2008,1,"JetBlue Airways",4138.42553191489,877,12,1434,4,1811
"1013",2008,1,"Mesa Airlines Inc.",3293.70085470085,1587,165,761,2,779
"1014",2008,1,"Northwest Airlines Inc.",3772.67,1347,237,1409,7,773
"1015",2008,1,"Pinnacle Airlines Inc.",3010.91596638655,1151,136,549,1,1174
"1016",2008,1,"SkyWest Airlines Inc.",6541.08053691275,1836,547,1651,14,2493
"1017",2008,1,"Southwest Airlines Co.",16617.28125,3256,665,2692,61,9943
"1018",2008,1,"United Air Lines Inc.",10281.8072289157,2475,322,2933,0,4551
"1019",2008,1,"US Airways Inc.",4115.92682926829,1099,76,1490,10,1442
"1020",2008,2,"AirTran Airways Corporation",6949.81481481481,896,104,2084,0,3866
"1021",2008,2,"Alaska Airlines Inc.",2824.88888888889,898,45,749,4,1128
"1022",2008,2,"Aloha Airlines Inc.",473.181818181818,260,25,59,2,127
"1023",2008,2,"American Airlines Inc.",12086.417721519,3342,727,3749,1,4268
"1024",2008,2,"American Eagle Airlines Inc.",6818.61946902655,1624,441,1911,1,2842
"1025",2008,2,"Atlantic Southeast Airlines",3121.136,1538,668,713,3,200
"1026",2008,2,"Continental Air Lines Inc.",5611.14925373134,1234,312,2552,15,1498
"1027",2008,2,"Delta Air Lines Inc.",3983.70526315789,1059,161,1573,1,1189
"1028",2008,2,"ExpressJet Airlines Inc.",4246.21774193548,906,202,1545,9,1584
"1029",2008,2,"Frontier Airlines Inc.",1633.6511627907,604,37,641,6,346
"1030",2008,2,"Hawaiian Airlines Inc.",899.714285714286,663,5,1,0,231
"1031",2008,2,"JetBlue Airways",7053.95555555556,1126,119,2745,3,3061
"1032",2008,2,"Mesa Airlines Inc.",3543.92307692308,1599,160,749,4,1032
"1033",2008,2,"Northwest Airlines Inc.",4667.70297029703,1601,284,1724,5,1053
"1034",2008,2,"SkyWest Airlines Inc.",4754.51677852349,1412,280,1053,12,1998
"1035",2008,2,"Southwest Airlines Co.",20578.984375,3538,1093,2996,55,12896
"1036",2008,2,"United Air Lines Inc.",8382.37647058823,1886,323,2494,1,3679
"1037",2008,2,"US Airways Inc.",5045.4578313253,1189,102,1837,16,1902
"1038",2008,3,"AirTran Airways Corporation",7090.34545454545,950,59,1909,0,4172
"1039",2008,3,"Alaska Airlines Inc.",2926.66666666667,1037,55,735,15,1085
"1040",2008,3,"American Airlines Inc.",12764.2025316456,3665,566,3921,2,4609
"1041",2008,3,"American Eagle Airlines Inc.",6057.29824561404,1510,473,1611,1,2462
"1042",2008,3,"Continental Air Lines Inc.",7700.47058823529,1667,345,3103,20,2565
"1043",2008,3,"Delta Air Lines Inc.",5587.37894736842,1577,198,1943,0,1868
"1044",2008,3,"ExpressJet Airlines Inc.",5571.0487804878,1365,236,1792,19,2159
"1045",2008,3,"Hawaiian Airlines Inc.",846.928571428571,672,1,1,0,173
"1046",2008,3,"JetBlue Airways",7227.66666666667,1177,77,2634,3,3337
"1047",2008,3,"Mesa Airlines Inc.",2296.31092436975,1171,70,464,8,584
"1048",2008,3,"Northwest Airlines Inc.",4885.55102040816,1822,255,1669,5,1134
"1049",2008,3,"Pinnacle Airlines Inc.",2838.10810810811,955,159,674,1,1048
"1050",2008,3,"SkyWest Airlines Inc.",3566.12582781457,1291,234,848,18,1176
"1051",2008,3,"Southwest Airlines Co.",17563.734375,3769,479,2563,51,10702
"1052",2008,3,"United Air Lines Inc.",7200.41860465116,1701,147,2019,12,3321
"1053",2008,3,"US Airways Inc.",4479.74390243902,1317,61,1465,17,1620
"1054",2008,4,"AirTran Airways Corporation",3790.70909090909,529,16,1266,0,1980
"1055",2008,4,"Alaska Airlines Inc.",2261.82978723404,836,43,488,10,886
"1056",2008,4,"American Airlines Inc.",9291.975,2977,151,2966,3,3194
"1057",2008,4,"American Eagle Airlines Inc.",4647.15652173913,1339,182,1341,0,1785
"1058",2008,4,"Atlantic Southeast Airlines",2556.38888888889,1115,564,724,4,149
"1059",2008,4,"Continental Air Lines Inc.",4702.86567164179,1098,96,2085,16,1407
"1060",2008,4,"Delta Air Lines Inc.",4519.10638297872,1274,72,1593,0,1581
"1061",2008,4,"ExpressJet Airlines Inc.",3471.48,765,108,1258,9,1332
"1062",2008,4,"Frontier Airlines Inc.",1218.41860465116,403,8,529,0,279
"1063",2008,4,"Hawaiian Airlines Inc.",1301,914,0,2,1,383
"1064",2008,4,"JetBlue Airways",5388.75555555556,864,22,2312,1,2190
"1065",2008,4,"Mesa Airlines Inc.",2717.19827586207,1359,60,511,8,779
"1066",2008,4,"Northwest Airlines Inc.",3620.68686868687,1552,251,1121,1,695
"1067",2008,4,"Pinnacle Airlines Inc.",1803.61403508772,671,73,433,0,627
"1068",2008,4,"Southwest Airlines Co.",11195.65625,2548,368,1791,25,6465
"1069",2008,4,"United Air Lines Inc.",6725.33333333333,1654,133,1898,0,3040
"1070",2008,4,"US Airways Inc.",3917.7037037037,1155,57,1438,11,1256
"1071",2008,5,"AirTran Airways Corporation",2984.50877192982,485,20,1021,0,1458
"1072",2008,5,"Alaska Airlines Inc.",2497.8,932,19,653,12,883
"1073",2008,5,"American Airlines Inc.",11572.4545454545,3255,369,3559,12,4378
"1074",2008,5,"American Eagle Airlines Inc.",4464.52631578947,1170,276,1311,2,1706
"1075",2008,5,"Continental Air Lines Inc.",5565.4126984127,1221,160,2656,23,1505
"1076",2008,5,"Delta Air Lines Inc.",2764.78021978022,859,31,1230,4,641
"1077",2008,5,"ExpressJet Airlines Inc.",3615.19047619048,750,91,1425,8,1342
"1078",2008,5,"Frontier Airlines Inc.",1747.37777777778,436,25,868,0,418
"1079",2008,5,"Hawaiian Airlines Inc.",2114.07142857143,1494,2,4,3,612
"1080",2008,5,"JetBlue Airways",3933.65217391304,664,16,2020,1,1233
"1081",2008,5,"Mesa Airlines Inc.",2283.25862068966,1211,86,522,4,460
"1082",2008,5,"Pinnacle Airlines Inc.",1340.52631578947,442,83,355,2,458
"1083",2008,5,"SkyWest Airlines Inc.",2561.6013986014,706,72,961,6,816
"1084",2008,5,"Southwest Airlines Co.",13607.515625,2597,420,2425,30,8135
"1085",2008,5,"United Air Lines Inc.",7064.8024691358,1583,138,2085,0,3259
"1086",2008,5,"US Airways Inc.",3586.42682926829,968,56,1373,10,1179
"1087",2008,6,"AirTran Airways Corporation",5957.24561403509,723,115,1975,0,3144
"1088",2008,6,"Alaska Airlines Inc.",2881.26086956522,927,29,863,10,1053
"1089",2008,6,"American Airlines Inc.",16385.2435897436,3951,743,5529,4,6158
"1090",2008,6,"Atlantic Southeast Airlines",2407.390625,1111,337,813,3,144
"1091",2008,6,"Continental Air Lines Inc.",8071.21212121212,1609,427,3640,17,2379
"1092",2008,6,"Delta Air Lines Inc.",5004.94897959184,1276,133,2145,2,1449
"1093",2008,6,"ExpressJet Airlines Inc.",5531.35483870968,1200,243,2040,21,2027
"1094",2008,6,"Hawaiian Airlines Inc.",1241.42857142857,892,0,1,1,347
"1095",2008,6,"JetBlue Airways",8280.02222222222,1152,250,3917,3,2958
"1096",2008,6,"Mesa Airlines Inc.",3755.52100840336,1916,170,932,7,730
"1097",2008,6,"Northwest Airlines Inc.",5644.32653061224,1945,600,1696,4,1399
"1098",2008,6,"Pinnacle Airlines Inc.",1799.1512605042,579,167,488,1,563
"1099",2008,6,"Southwest Airlines Co.",19322.140625,3435,1165,3114,25,11583
"1100",2008,6,"United Air Lines Inc.",11892.1785714286,2593,271,3548,0,5481
"1101",2008,6,"US Airways Inc.",5859.53164556962,1396,243,2234,12,1975
"1102",2008,7,"AirTran Airways Corporation",9628.59649122807,1111,156,2686,0,5676
"1103",2008,7,"Alaska Airlines Inc.",2656.23404255319,882,59,671,28,1016
"1104",2008,7,"American Airlines Inc.",11748.5256410256,3622,431,3565,39,4091
"1105",2008,7,"American Eagle Airlines Inc.",4867.25862068965,1306,168,1547,2,1845
"1106",2008,7,"Atlantic Southeast Airlines",4279.93076923077,1289,1074,1754,2,162
"1107",2008,7,"Delta Air Lines Inc.",7760.41237113402,2156,369,2569,1,2665
"1108",2008,7,"Frontier Airlines Inc.",1616.38636363636,451,66,719,0,381
"1109",2008,7,"Hawaiian Airlines Inc.",2601.57142857143,1506,0,17,2,1078
"1110",2008,7,"JetBlue Airways",9561.64444444444,2011,234,4126,1,3190
"1111",2008,7,"Mesa Airlines Inc.",3353.98198198198,1807,166,811,7,564
"1112",2008,7,"Northwest Airlines Inc.",3365.97894736842,1313,308,993,3,748
"1113",2008,7,"Pinnacle Airlines Inc.",1464.24561403509,508,146,395,0,416
"1114",2008,7,"SkyWest Airlines Inc.",3365.18367346939,1044,144,1125,5,1048
"1115",2008,7,"Southwest Airlines Co.",14313.703125,2938,1013,2252,44,8067
"1116",2008,7,"United Air Lines Inc.",9006.03571428571,2136,283,2340,1,4245
"1117",2008,7,"US Airways Inc.",5728.6,1495,255,2013,16,1950
"1118",2008,8,"AirTran Airways Corporation",5307.80701754386,762,51,1593,0,2902
"1119",2008,8,"Alaska Airlines Inc.",2910.85106382979,878,92,677,16,1248
"1120",2008,8,"American Airlines Inc.",10627.9493670886,3399,596,2788,2,3843
"1121",2008,8,"American Eagle Airlines Inc.",3906.55263157895,1113,201,1138,0,1454
"1122",2008,8,"Atlantic Southeast Airlines",2935.4094488189,1583,339,835,5,174
"1123",2008,8,"Continental Air Lines Inc.",7079.703125,1498,320,2820,10,2431
"1124",2008,8,"Delta Air Lines Inc.",4617.32653061224,1375,134,1720,1,1387
"1125",2008,8,"ExpressJet Airlines Inc.",4616.97580645161,1238,156,1586,5,1632
"1126",2008,8,"Frontier Airlines Inc.",1513.90697674419,501,93,625,0,295
"1127",2008,8,"Hawaiian Airlines Inc.",1262.78571428571,986,0,6,1,269
"1128",2008,8,"JetBlue Airways",9914.73333333333,2538,194,3429,2,3752
"1129",2008,8,"Mesa Airlines Inc.",2447.62280701754,1390,165,505,9,379
"1130",2008,8,"SkyWest Airlines Inc.",2382.95945945946,787,131,710,4,750
"1131",2008,8,"Southwest Airlines Co.",11489.640625,2386,703,1868,19,6513
"1132",2008,8,"United Air Lines Inc.",7754.2619047619,1931,255,1739,3,3826
"1133",2008,8,"US Airways Inc.",4467.0253164557,1257,170,1569,11,1460
"1134",2008,9,"AirTran Airways Corporation",1439.28070175439,260,10,624,0,546
"1135",2008,9,"Alaska Airlines Inc.",1402.26086956522,530,66,298,7,501
"1136",2008,9,"American Airlines Inc.",5581.30769230769,1999,104,1895,2,1582
"1137",2008,9,"American Eagle Airlines Inc.",2663.72173913043,848,83,812,0,920
"1138",2008,9,"Continental Air Lines Inc.",2337.32258064516,736,44,1010,5,541
"1139",2008,9,"Frontier Airlines Inc.",479.634146341463,194,12,216,0,57
"1140",2008,9,"Hawaiian Airlines Inc.",803,671,0,2,0,130
"1141",2008,9,"JetBlue Airways",3410.17777777778,705,61,1515,3,1126
"1142",2008,9,"Mesa Airlines Inc.",2098.98275862069,1051,63,518,9,458
"1143",2008,9,"Northwest Airlines Inc.",1451.52272727273,707,165,347,8,224
"1144",2008,9,"Pinnacle Airlines Inc.",720.964912280702,304,33,180,1,203
"1145",2008,9,"SkyWest Airlines Inc.",1937.95918367347,602,49,699,5,583
"1146",2008,9,"Southwest Airlines Co.",5539.265625,1427,240,935,10,2928
"1147",2008,9,"United Air Lines Inc.",4278.73493975904,1124,153,1337,0,1664
"1148",2008,9,"US Airways Inc.",2942.13924050633,853,55,1265,5,764
"1149",2008,10,"AirTran Airways Corporation",2614.67857142857,381,7,894,0,1333
"1150",2008,10,"Alaska Airlines Inc.",1734.37777777778,674,0,413,0,648
"1151",2008,10,"American Airlines Inc.",5011.53333333333,2125,70,1482,6,1328
"1152",2008,10,"Delta Air Lines Inc.",3370.89247311828,901,73,1316,0,1082
"1153",2008,10,"Frontier Airlines Inc.",820.076923076923,313,37,291,0,179
"1154",2008,10,"Hawaiian Airlines Inc.",1670.14285714286,1155,19,23,5,468
"1155",2008,10,"JetBlue Airways",2109.37209302326,660,32,876,2,539
"1156",2008,10,"Northwest Airlines Inc.",1345.63855421687,665,85,391,1,204
"1157",2008,10,"SkyWest Airlines Inc.",1724.87323943662,379,40,529,2,774
"1158",2008,10,"Southwest Airlines Co.",6032.90625,1838,190,760,17,3228
"1159",2008,10,"United Air Lines Inc.",3251.96,998,69,850,1,1334
"1160",2008,10,"US Airways Inc.",2196.26582278481,759,10,925,9,493
"1161",2008,11,"AirTran Airways Corporation",3478.14035087719,392,11,1265,0,1810
"1162",2008,11,"Alaska Airlines Inc.",1921.34782608696,579,36,586,13,707
"1163",2008,11,"American Airlines Inc.",4960.72972972973,1824,118,1647,4,1368
"1164",2008,11,"American Eagle Airlines Inc.",2279.45217391304,669,98,691,1,820
"1165",2008,11,"Continental Air Lines Inc.",3896.63793103448,889,96,2108,8,795
"1166",2008,11,"Delta Air Lines Inc.",3976.98924731183,912,61,1712,1,1292
"1167",2008,11,"ExpressJet Airlines Inc.",2347.58695652174,388,39,1372,3,547
"1168",2008,11,"Frontier Airlines Inc.",1421.28205128205,447,9,596,0,369
"1169",2008,11,"Hawaiian Airlines Inc.",1630.4,1190,5,2,0,433
"1170",2008,11,"JetBlue Airways",3882.41860465116,752,29,1622,1,1478
"1171",2008,11,"Mesa Airlines Inc.",1548.79487179487,746,96,425,3,278
"1172",2008,11,"Pinnacle Airlines Inc.",1161.71794871795,385,56,428,1,292
"1173",2008,11,"SkyWest Airlines Inc.",2140.55244755245,365,44,702,2,1028
"1174",2008,11,"Southwest Airlines Co.",9150.09375,1857,263,1803,11,5216
"1175",2008,11,"United Air Lines Inc.",3299.45454545455,946,51,1066,1,1236
"1176",2008,12,"AirTran Airways Corporation",5664.60714285714,875,41,1699,0,3049
"1177",2008,12,"Alaska Airlines Inc.",5244.47826086957,1329,493,1232,24,2167
"1178",2008,12,"American Airlines Inc.",10576.641025641,2954,1030,3096,2,3494
"1179",2008,12,"American Eagle Airlines Inc.",7379.23636363636,1632,801,1942,2,3002
"1180",2008,12,"Atlantic Southeast Airlines",4091.74336283186,1004,232,935,3,1918
"1181",2008,12,"Comair Inc.",4375.22784810127,1704,1047,1413,3,209
"1182",2008,12,"Continental Air Lines Inc.",9330.5,2212,871,3700,23,2525
"1183",2008,12,"Delta Air Lines Inc.",5982.83,1556,232,2192,1,2003
"1184",2008,12,"ExpressJet Airlines Inc.",5424.07368421053,972,649,2189,8,1607
"1185",2008,12,"Frontier Airlines Inc.",3654.69230769231,965,138,1638,0,914
"1186",2008,12,"Hawaiian Airlines Inc.",3972.66666666667,2282,269,7,0,1413
"1187",2008,12,"JetBlue Airways",9696.67441860465,2659,193,2587,24,4233
"1188",2008,12,"Mesa Airlines Inc.",3938.9652173913,1813,351,974,7,794
"1189",2008,12,"Northwest Airlines Inc.",5493.48314606742,1523,534,2018,3,1416
"1190",2008,12,"Pinnacle Airlines Inc.",3536.45,1054,234,991,3,1254
"1191",2008,12,"SkyWest Airlines Inc.",6764.02097902098,1199,280,1726,5,3553
"1192",2008,12,"Southwest Airlines Co.",28450.984375,5739,1380,3652,56,17624
"1193",2008,12,"United Air Lines Inc.",7928.05,1757,439,2403,0,3329
"1194",2008,12,"US Airways Inc.",6286.25974025974,1567,169,2400,15,2135
"1195",2009,1,"AirTran Airways Corporation",3398.5,659,52,1128,0,1560
"1196",2009,1,"Alaska Airlines Inc.",3148.34782608696,919,179,899,5,1146
"1197",2009,1,"American Airlines Inc.",7298.73076923077,2257,799,1947,3,2292
"1198",2009,1,"American Eagle Airlines Inc.",4280.82568807339,933,509,1275,0,1563
"1199",2009,1,"Comair Inc.",3507.76923076923,1335,808,1199,0,166
"1200",2009,1,"Continental Air Lines Inc.",3816.79661016949,961,217,1862,22,755
"1201",2009,1,"Delta Air Lines Inc.",3516.61290322581,864,144,1496,2,1012
"1202",2009,1,"ExpressJet Airlines Inc.",2280.20618556701,436,99,1233,5,507
"1203",2009,1,"Frontier Airlines Inc.",1880.30769230769,571,35,821,0,453
"1204",2009,1,"Hawaiian Airlines Inc.",1729,1456,9,24,9,230
"1205",2009,1,"JetBlue Airways",4758.93023255814,1272,93,1630,7,1756
"1206",2009,1,"Mesa Airlines Inc.",2422.63063063063,1247,197,549,2,428
"1207",2009,1,"Northwest Airlines Inc.",2898.22471910112,1074,175,1097,2,551
"1208",2009,1,"Pinnacle Airlines Inc.",1786.48305084746,547,87,607,1,545
"1209",2009,1,"Southwest Airlines Co.",10074.640625,2343,539,1650,26,5517
"1210",2009,1,"United Air Lines Inc.",4083.3125,1143,129,1178,1,1632
"1211",2009,1,"US Airways Inc.",4531.81818181818,1147,72,1838,7,1468
"1212",2009,2,"AirTran Airways Corporation",3077.90740740741,535,10,982,0,1551
"1213",2009,2,"Alaska Airlines Inc.",2270.47826086957,625,93,756,9,788
"1214",2009,2,"American Airlines Inc.",4929.69230769231,1886,132,1498,1,1412
"1215",2009,2,"American Eagle Airlines Inc.",2533.8691588785,826,108,728,0,872
"1216",2009,2,"Atlantic Southeast Airlines",2049.84112149533,585,73,623,1,767
"1217",2009,2,"Comair Inc.",1991.26865671642,604,400,853,1,133
"1218",2009,2,"Continental Air Lines Inc.",4185.58620689655,807,168,2411,12,788
"1219",2009,2,"Delta Air Lines Inc.",2577.58064516129,610,93,1250,1,624
"1220",2009,2,"ExpressJet Airlines Inc.",2642.09473684211,380,51,1557,4,650
"1221",2009,2,"Frontier Airlines Inc.",1028.82051282051,320,7,451,0,251
"1222",2009,2,"Hawaiian Airlines Inc.",1726.8,1412,1,4,0,310
"1223",2009,2,"JetBlue Airways",3712.93023255814,1003,17,1333,3,1356
"1224",2009,2,"Mesa Airlines Inc.",1814.51351351351,1079,76,415,2,242
"1225",2009,2,"Northwest Airlines Inc.",2361.97701149425,849,222,784,1,505
"1226",2009,2,"Pinnacle Airlines Inc.",1001.90434782609,308,70,329,1,294
"1227",2009,2,"SkyWest Airlines Inc.",2868.48226950355,463,54,881,1,1470
"1228",2009,2,"Southwest Airlines Co.",6527.1875,1621,245,1191,12,3458
"1229",2009,2,"United Air Lines Inc.",3516.925,824,63,1125,0,1504
"1230",2009,2,"US Airways Inc.",3107.83116883117,799,28,1390,3,888
"1231",2009,3,"AirTran Airways Corporation",5486.07407407407,663,137,1800,0,2887
"1232",2009,3,"Alaska Airlines Inc.",3037.0652173913,745,201,916,10,1165
"1233",2009,3,"American Airlines Inc.",7175.41025641026,2593,256,2164,1,2162
"1234",2009,3,"American Eagle Airlines Inc.",3447.44444444444,1028,250,950,0,1219
"1235",2009,3,"Atlantic Southeast Airlines",5177.12962962963,1042,206,1397,1,2531
"1236",2009,3,"Comair Inc.",2288.86764705882,785,435,873,0,195
"1237",2009,3,"Continental Air Lines Inc.",5172.89655172414,1126,218,2570,11,1248
"1238",2009,3,"Delta Air Lines Inc.",4846.12087912088,1118,223,1975,0,1530
"1239",2009,3,"ExpressJet Airlines Inc.",4359.23404255319,806,270,2058,9,1216
"1240",2009,3,"Frontier Airlines Inc.",1856.23076923077,323,83,542,0,908
"1241",2009,3,"Hawaiian Airlines Inc.",1495.6,1252,22,5,3,213
"1242",2009,3,"JetBlue Airways",4639.88372093023,1182,102,1773,2,1580
"1243",2009,3,"Mesa Airlines Inc.",2434.40540540541,1401,171,608,6,248
"1244",2009,3,"Northwest Airlines Inc.",2305.78571428571,838,190,833,1,444
